date,time,home_team,home_team_number,away_team,away_team_number,goal_team,goal_time,result_home_team,result_away_team,valid_goal,season,day,match_id,real_time_goal
2009/08/30,20:30:00,RSC Anderlecht,35,SL,231,SL,27,2.0,3.0,False,2009,5,970893,20:57:00
2009/08/30,20:30:00,RSC Anderlecht,35,SL,231,SL,38,0.0,1.0,True,2009,5,970893,21:08:00
2009/08/30,20:30:00,RSC Anderlecht,35,SL,231,RSC Anderlecht,44,1.0,1.0,True,2009,5,970893,21:14:00
2008/08/16,20:00:00,Cercle Brugge,12,RSCA,None,RSCA,16,0.0,1.0,True,2008,1,910832,20:16:00
2008/08/16,20:00:00,Cercle Brugge,12,RSCA,None,RSCA,59,0.0,2.0,True,2008,1,910832,20:59:00
2008/08/16,20:00:00,Cercle Brugge,12,RSCA,None,RSCA,86,0.0,3.0,True,2008,1,910832,21:26:00
2008/08/16,20:00:00,KSV Roeselare,134,KVK,100,KVK,9,0.0,1.0,True,2008,1,910835,20:09:00
2008/08/16,20:00:00,KSV Roeselare,134,KVK,100,KSV Roeselare,42,1.0,1.0,True,2008,1,910835,20:42:00
2008/08/16,20:00:00,KSV Roeselare,134,KVK,100,KSV Roeselare,46,2.0,1.0,True,2008,1,910835,20:46:00
2008/08/16,20:00:00,KSV Roeselare,134,KVK,100,KVK,70,2.0,2.0,True,2008,1,910835,21:10:00
2008/08/16,20:00:00,KSV Roeselare,134,KVK,100,KVK,87,2.0,2.0,False,2008,1,910835,21:27:00
2008/08/16,20:00:00,AFC Tubize,2247,Mous,376,Mous,14,0.0,1.0,True,2008,1,910836,20:14:00
2008/08/16,20:00:00,AFC Tubize,2247,Mous,376,Mous,72,0.0,2.0,True,2008,1,910836,21:12:00
2008/08/16,20:00:00,AFC Tubize,2247,Mous,376,AFC Tubize,86,1.0,2.0,True,2008,1,910836,21:26:00
2008/08/16,20:00:00,KVC Westerlo,867,RCSC,None,KVC Westerlo,18,1.0,0.0,True,2008,1,910837,20:18:00
2008/08/16,20:00:00,FCV Dender EH,1611,SL,231,SL,5,0.0,1.0,True,2008,1,913424,20:05:00
2008/08/16,20:00:00,FCV Dender EH,1611,SL,231,FCV Dender EH,48,1.0,1.0,True,2008,1,913424,20:48:00
2008/08/16,20:00:00,FCV Dender EH,1611,SL,231,SL,58,1.0,2.0,True,2008,1,913424,20:58:00
2008/08/16,20:00:00,FCV Dender EH,1611,SL,231,SL,61,1.0,3.0,True,2008,1,913424,21:01:00
2008/08/17,18:00:00,KAA Gent,7,RAEC M,44,KAA Gent,13,1.0,0.0,True,2008,1,910833,18:13:00
2008/08/17,18:00:00,KAA Gent,7,RAEC M,44,KAA Gent,21,2.0,0.0,True,2008,1,910833,18:21:00
2008/08/17,18:00:00,KAA Gent,7,RAEC M,44,KAA Gent,29,3.0,0.0,True,2008,1,910833,18:29:00
2008/08/17,18:00:00,KAA Gent,7,RAEC M,44,KAA Gent,52,4.0,0.0,True,2008,1,910833,18:52:00
2008/08/17,18:00:00,KAA Gent,7,RAEC M,44,KAA Gent,59,5.0,0.0,True,2008,1,910833,18:59:00
2008/08/17,20:30:00,KRC Genk,290,GBA,None,KRC Genk,19,1.0,0.0,True,2008,1,910830,20:49:00
2008/08/17,20:30:00,KRC Genk,290,GBA,None,GBA,75,1.0,1.0,True,2008,1,910830,21:45:00
2008/09/24,20:30:00,KV Mechelen,25,FCB,253,FCB,38,0.0,1.0,True,2008,1,910834,21:08:00
2008/09/24,20:30:00,KV Mechelen,25,FCB,253,KV Mechelen,47,1.0,1.0,True,2008,1,910834,21:17:00
2008/09/24,20:30:00,KV Mechelen,25,FCB,253,FCB,80,1.0,1.0,False,2008,1,910834,21:50:00
2008/09/24,20:30:00,KV Mechelen,25,FCB,253,FCB,83,1.0,1.0,False,2008,1,910834,21:53:00
2008/08/23,18:00:00,Standard Luik,16,KVCWes,None,Standard Luik,38,1.0,0.0,True,2008,2,913425,18:38:00
2008/08/23,18:00:00,Standard Luik,16,KVCWes,None,Standard Luik,40,2.0,0.0,True,2008,2,913425,18:40:00
2008/08/23,18:00:00,Standard Luik,16,KVCWes,None,Standard Luik,70,3.0,0.0,True,2008,2,913425,19:10:00
2008/08/23,20:00:00,R Charleroi SC,29,KSVRoe,None,R Charleroi SC,65,1.0,0.0,True,2008,2,910841,21:05:00
2008/08/23,20:00:00,KSC Lokeren,201,Tubize,482,KSC Lokeren,15,1.0,0.0,True,2008,2,910842,20:15:00
2008/08/23,20:00:00,KSC Lokeren,201,Tubize,482,KSC Lokeren,33,2.0,0.0,True,2008,2,910842,20:33:00
2008/08/23,20:00:00,KSC Lokeren,201,Tubize,482,KSC Lokeren,49,3.0,0.0,True,2008,2,910842,20:49:00
2008/08/23,20:00:00,KSC Lokeren,201,Tubize,482,KSC Lokeren,52,4.0,0.0,True,2008,2,910842,20:52:00
2008/08/23,20:00:00,KSC Lokeren,201,Tubize,482,Tubize,71,4.0,1.0,True,2008,2,910842,21:11:00
2008/08/23,20:00:00,KSC Lokeren,201,Tubize,482,Tubize,90,4.0,1.0,False,2008,2,910842,21:30:00
2008/08/23,20:00:00,Exc. Mouscron,None,KVM,None,KVM,23,0.0,1.0,True,2008,2,910843,20:23:00
2008/08/23,20:00:00,Exc. Mouscron,None,KVM,None,Exc. Mouscron,25,1.0,1.0,True,2008,2,910843,20:25:00
2008/08/23,20:00:00,Exc. Mouscron,None,KVM,None,KVM,45,1.0,1.0,False,2008,2,910843,20:45:00
2008/08/23,20:00:00,Exc. Mouscron,None,KVM,None,Exc. Mouscron,56,2.0,1.0,True,2008,2,910843,20:56:00
2008/08/23,20:00:00,Exc. Mouscron,None,KVM,None,Exc. Mouscron,76,3.0,1.0,True,2008,2,910843,21:16:00
2008/08/23,20:00:00,KV Kortrijk,19,Cercle,12,KV Kortrijk,43,1.0,0.0,True,2008,2,910844,20:43:00
2008/08/23,20:00:00,KV Kortrijk,19,Cercle,12,KV Kortrijk,72,2.0,0.0,True,2008,2,910844,21:12:00
2008/08/23,20:00:00,KV Kortrijk,19,Cercle,12,Cercle,83,2.0,1.0,True,2008,2,910844,21:23:00
2008/08/23,20:00:00,Germ. Beerschot,155,FCVDEH,None,Germ. Beerschot,32,1.0,0.0,True,2008,2,910845,20:32:00
2008/08/23,20:00:00,Germ. Beerschot,155,FCVDEH,None,FCVDEH,41,1.0,1.0,True,2008,2,910845,20:41:00
2008/08/23,20:00:00,RSC Anderlecht,35,Gent,7,RSC Anderlecht,7,1.0,0.0,True,2008,2,910839,20:07:00
2008/08/23,20:00:00,RSC Anderlecht,35,Gent,7,RSC Anderlecht,25,2.0,0.0,True,2008,2,910839,20:25:00
2008/08/23,20:00:00,RSC Anderlecht,35,Gent,7,Gent,30,2.0,1.0,True,2008,2,910839,20:30:00
2008/08/23,20:00:00,RSC Anderlecht,35,Gent,7,Gent,44,2.0,2.0,True,2008,2,910839,20:44:00
2008/08/23,20:00:00,RSC Anderlecht,35,Gent,7,Gent,69,2.0,2.0,False,2008,2,910839,21:09:00
2008/08/24,18:00:00,RAEC Mons,44,Genk,290,RAEC Mons,7,1.0,0.0,True,2008,2,910840,18:07:00
2008/08/24,18:00:00,RAEC Mons,44,Genk,290,RAEC Mons,39,2.0,0.0,True,2008,2,910840,18:39:00
2008/08/24,18:00:00,RAEC Mons,44,Genk,290,RAEC Mons,53,3.0,0.0,True,2008,2,910840,18:53:00
2008/08/24,18:00:00,RAEC Mons,44,Genk,290,Genk,64,3.0,1.0,True,2008,2,910840,19:04:00
2008/10/29,20:30:00,Club Brugge,3,Zulte,622,Club Brugge,47,1.0,0.0,True,2008,2,910838,21:17:00
2008/10/29,20:30:00,Club Brugge,3,Zulte,622,Club Brugge,58,2.0,0.0,True,2008,2,910838,21:28:00
2008/08/29,20:30:00,AFC Tubize,2247,FCB,253,FCB,1,0.0,1.0,True,2008,3,910852,20:31:00
2008/08/29,20:30:00,AFC Tubize,2247,FCB,253,AFC Tubize,8,0.0,1.0,False,2008,3,910852,20:38:00
2008/08/29,20:30:00,AFC Tubize,2247,FCB,253,FCB,11,0.0,2.0,True,2008,3,910852,20:41:00
2008/08/29,20:30:00,AFC Tubize,2247,FCB,253,FCB,18,0.0,3.0,True,2008,3,910852,20:48:00
2008/08/29,20:30:00,AFC Tubize,2247,FCB,253,AFC Tubize,71,1.0,3.0,True,2008,3,910852,21:41:00
2008/08/29,20:30:00,AFC Tubize,2247,FCB,253,FCB,81,1.0,4.0,True,2008,3,910852,21:51:00
2008/08/30,20:00:00,RSC Anderlecht,35,KVK,100,RSC Anderlecht,32,1.0,0.0,True,2008,3,910846,20:32:00
2008/08/30,20:00:00,RSC Anderlecht,35,KVK,100,RSC Anderlecht,45,2.0,0.0,True,2008,3,910846,20:45:00
2008/08/30,20:00:00,RSC Anderlecht,35,KVK,100,RSC Anderlecht,48,3.0,0.0,True,2008,3,910846,20:48:00
2008/08/30,20:00:00,RSC Anderlecht,35,KVK,100,KVK,54,3.0,0.0,False,2008,3,910846,20:54:00
2008/08/30,20:00:00,RSC Anderlecht,35,KVK,100,RSC Anderlecht,79,4.0,0.0,True,2008,3,910846,21:19:00
2008/08/30,20:00:00,KRC Genk,290,LOK,801,KRC Genk,53,1.0,0.0,True,2008,3,910847,20:53:00
2008/08/30,20:00:00,Cercle Brugge,12,RAEC M,44,Cercle Brugge,11,1.0,0.0,True,2008,3,910848,20:11:00
2008/08/30,20:00:00,Cercle Brugge,12,RAEC M,44,RAEC M,59,1.0,0.0,False,2008,3,910848,20:59:00
2008/08/30,20:00:00,Cercle Brugge,12,RAEC M,44,Cercle Brugge,65,2.0,0.0,True,2008,3,910848,21:05:00
2008/08/30,20:00:00,Cercle Brugge,12,RAEC M,44,RAEC M,77,2.0,1.0,True,2008,3,910848,21:17:00
2008/08/30,20:00:00,FCV Dender EH,1611,Mous,376,Mous,15,0.0,1.0,True,2008,3,910850,20:15:00
2008/08/30,20:00:00,FCV Dender EH,1611,Mous,376,Mous,56,0.0,1.0,False,2008,3,910850,20:56:00
2008/08/30,20:00:00,FCV Dender EH,1611,Mous,376,FCV Dender EH,57,0.0,1.0,False,2008,3,910850,20:57:00
2008/08/30,20:00:00,FCV Dender EH,1611,Mous,376,Mous,84,0.0,2.0,True,2008,3,910850,21:24:00
2008/08/30,20:00:00,FCV Dender EH,1611,Mous,376,FCV Dender EH,92,1.0,2.0,True,2008,3,910850,21:32:00
2008/08/30,20:00:00,KV Mechelen,25,Zulte,622,Zulte,59,0.0,1.0,True,2008,3,910851,20:59:00
2008/08/30,20:00:00,KV Mechelen,25,Zulte,622,KV Mechelen,75,0.0,1.0,False,2008,3,910851,21:15:00
2008/08/30,20:00:00,KV Mechelen,25,Zulte,622,Zulte,86,0.0,2.0,True,2008,3,910851,21:26:00
2008/08/30,20:00:00,KV Mechelen,25,Zulte,622,KV Mechelen,87,0.0,2.0,False,2008,3,910851,21:27:00
2008/08/30,20:00:00,KVC Westerlo,867,GBA,None,KVC Westerlo,47,1.0,0.0,True,2008,3,910853,20:47:00
2008/08/31,18:00:00,KSV Roeselare,134,SL,231,SL,41,0.0,1.0,True,2008,3,913426,18:41:00
2008/08/31,18:00:00,KSV Roeselare,134,SL,231,KSV Roeselare,58,1.0,1.0,True,2008,3,913426,18:58:00
2008/08/31,18:00:00,KSV Roeselare,134,SL,231,KSV Roeselare,87,1.0,1.0,False,2008,3,913426,19:27:00
2008/08/31,20:30:00,KAA Gent,7,RCSC,None,KAA Gent,37,1.0,0.0,True,2008,3,910849,21:07:00
2008/08/31,20:30:00,KAA Gent,7,RCSC,None,KAA Gent,66,2.0,0.0,True,2008,3,910849,21:36:00
2008/09/13,18:00:00,RAEC Mons,44,RSCA,None,RAEC Mons,34,1.0,0.0,True,2008,4,910855,18:34:00
2008/09/13,18:00:00,RAEC Mons,44,RSCA,None,RSCA,41,1.0,1.0,True,2008,4,910855,18:41:00
2008/09/13,18:00:00,RAEC Mons,44,RSCA,None,RSCA,79,1.0,2.0,True,2008,4,910855,19:19:00
2008/09/13,20:00:00,Exc. Mouscron,None,Gent,7,Exc. Mouscron,7,1.0,0.0,True,2008,4,910860,20:07:00
2008/09/13,20:00:00,Exc. Mouscron,None,Gent,7,Exc. Mouscron,29,2.0,0.0,True,2008,4,910860,20:29:00
2008/09/13,20:00:00,Exc. Mouscron,None,Gent,7,Exc. Mouscron,43,3.0,0.0,True,2008,4,910860,20:43:00
2008/09/13,20:00:00,Exc. Mouscron,None,Gent,7,Exc. Mouscron,50,4.0,0.0,True,2008,4,910860,20:50:00
2008/09/13,20:00:00,Exc. Mouscron,None,Gent,7,Gent,67,4.0,1.0,True,2008,4,910860,21:07:00
2008/09/13,20:00:00,Exc. Mouscron,None,Gent,7,Gent,71,4.0,2.0,True,2008,4,910860,21:11:00
2008/09/13,20:00:00,Germ. Beerschot,155,KSVRoe,None,Germ. Beerschot,51,1.0,0.0,True,2008,4,910861,20:51:00
2008/09/13,20:00:00,Germ. Beerschot,155,KSVRoe,None,Germ. Beerschot,53,2.0,0.0,True,2008,4,910861,20:53:00
2008/09/13,20:00:00,Germ. Beerschot,155,KSVRoe,None,Germ. Beerschot,55,3.0,0.0,True,2008,4,910861,20:55:00
2008/09/13,20:00:00,Standard Luik,16,KVK,100,Standard Luik,44,1.0,0.0,True,2008,4,913427,20:44:00
2008/09/13,20:00:00,Standard Luik,16,KVK,100,Standard Luik,75,2.0,0.0,True,2008,4,913427,21:15:00
2008/09/13,20:00:00,Club Brugge,3,FCVDEH,None,FCVDEH,15,0.0,1.0,True,2008,4,910854,20:15:00
2008/09/13,20:00:00,Club Brugge,3,FCVDEH,None,Club Brugge,81,1.0,1.0,True,2008,4,910854,21:21:00
2008/09/13,20:00:00,KSC Lokeren,201,KVCWes,None,KSC Lokeren,38,1.0,0.0,True,2008,4,910858,20:38:00
2008/09/13,20:00:00,KSC Lokeren,201,KVCWes,None,KVCWes,86,1.0,1.0,True,2008,4,910858,21:26:00
2008/09/14,18:00:00,R Charleroi SC,29,Cercle,12,R Charleroi SC,10,1.0,0.0,True,2008,4,910857,18:10:00
2008/09/14,18:00:00,R Charleroi SC,29,Cercle,12,Cercle,14,1.0,1.0,True,2008,4,910857,18:14:00
2008/09/14,18:00:00,R Charleroi SC,29,Cercle,12,Cercle,31,1.0,2.0,True,2008,4,910857,18:31:00
2008/09/14,18:00:00,R Charleroi SC,29,Cercle,12,R Charleroi SC,43,2.0,2.0,True,2008,4,910857,18:43:00
2008/09/14,18:00:00,R Charleroi SC,29,Cercle,12,R Charleroi SC,79,3.0,2.0,True,2008,4,910857,19:19:00
2008/09/14,20:30:00,Zulte Waregem,2159,Genk,290,Genk,26,0.0,1.0,True,2008,4,910856,20:56:00
2008/09/14,20:30:00,Zulte Waregem,2159,Genk,290,Zulte Waregem,33,1.0,1.0,True,2008,4,910856,21:03:00
2008/09/14,20:30:00,Zulte Waregem,2159,Genk,290,Genk,54,1.0,2.0,True,2008,4,910856,21:24:00
2008/09/14,20:30:00,Zulte Waregem,2159,Genk,290,Genk,70,1.0,3.0,True,2008,4,910856,21:40:00
2008/09/19,20:30:00,RSC Anderlecht,35,RCSC,None,RCSC,65,,,False,2008,5,910862,21:35:00
2008/09/19,20:30:00,RSC Anderlecht,35,RCSC,None,RSC Anderlecht,79,1.0,0.0,True,2008,5,910862,21:49:00
2008/09/19,20:30:00,RSC Anderlecht,35,RCSC,None,RSC Anderlecht,87,2.0,0.0,True,2008,5,910862,21:57:00
2008/09/20,20:00:00,Cercle Brugge,12,GBA,None,Cercle Brugge,21,1.0,0.0,True,2008,5,910864,20:21:00
2008/09/20,20:00:00,Cercle Brugge,12,GBA,None,GBA,74,1.0,0.0,False,2008,5,910864,21:14:00
2008/09/20,20:00:00,KAA Gent,7,KVM,None,KAA Gent,11,1.0,0.0,True,2008,5,910865,20:11:00
2008/09/20,20:00:00,KAA Gent,7,KVM,None,KVM,13,1.0,1.0,True,2008,5,910865,20:13:00
2008/09/20,20:00:00,KAA Gent,7,KVM,None,KVM,60,1.0,2.0,True,2008,5,910865,21:00:00
2008/09/20,20:00:00,FCV Dender EH,1611,Zulte,622,FCV Dender EH,7,1.0,0.0,True,2008,5,910866,20:07:00
2008/09/20,20:00:00,FCV Dender EH,1611,Zulte,622,FCV Dender EH,54,2.0,0.0,True,2008,5,910866,20:54:00
2008/09/20,20:00:00,KSV Roeselare,134,LOK,801,LOK,92,0.0,1.0,True,2008,5,910867,21:32:00
2008/09/20,20:00:00,KV Kortrijk,19,RAEC M,44,KV Kortrijk,40,1.0,0.0,True,2008,5,910868,20:40:00
2008/09/20,20:00:00,KV Kortrijk,19,RAEC M,44,RAEC M,69,1.0,0.0,False,2008,5,910868,21:09:00
2008/09/20,20:00:00,KVC Westerlo,867,Mous,376,KVC Westerlo,73,1.0,0.0,False,2008,5,910869,21:13:00
2008/09/21,18:00:00,AFC Tubize,2247,SL,231,SL,21,0.0,1.0,True,2008,5,913428,18:21:00
2008/09/21,20:30:00,KRC Genk,290,FCB,253,FCB,57,0.0,1.0,True,2008,5,910863,21:27:00
2008/09/21,20:30:00,KRC Genk,290,FCB,253,FCB,70,0.0,1.0,False,2008,5,910863,21:40:00
2008/09/21,20:30:00,KRC Genk,290,FCB,253,KRC Genk,91,0.0,1.0,False,2008,5,910863,22:01:00
2007/08/03,20:30:00,KV Mechelen,25,RSCA,None,RSCA,89,0.0,1.0,True,2007,1,79866,21:59:00
2007/08/04,20:00:00,R Charleroi SC,29,KSVRoe,None,R Charleroi SC,1,1.0,0.0,True,2007,1,79867,20:01:00
2007/08/04,20:00:00,R Charleroi SC,29,KSVRoe,None,KSVRoe,66,1.0,1.0,True,2007,1,79867,21:06:00
2007/08/04,20:00:00,Club Brugge,3,RAEC M,44,Club Brugge,25,1.0,0.0,True,2007,1,79868,20:25:00
2007/08/04,20:00:00,Club Brugge,3,RAEC M,44,RAEC M,44,1.0,1.0,True,2007,1,79868,20:44:00
2007/08/04,20:00:00,Club Brugge,3,RAEC M,44,Club Brugge,58,2.0,1.0,True,2007,1,79868,20:58:00
2007/08/04,20:00:00,FCV Dender EH,1611,GBA,None,FCV Dender EH,52,1.0,0.0,True,2007,1,79869,20:52:00
2007/08/04,20:00:00,FCV Dender EH,1611,GBA,None,GBA,57,1.0,1.0,True,2007,1,79869,20:57:00
2007/08/04,20:00:00,FCV Dender EH,1611,GBA,None,GBA,76,1.0,2.0,True,2007,1,79869,21:16:00
2007/08/04,20:00:00,FC Brussel,1,KVCWes,None,KVCWes,56,0.0,1.0,True,2007,1,79870,20:56:00
2007/08/04,20:00:00,FC Brussel,1,KVCWes,None,KVCWes,59,0.0,1.0,False,2007,1,79870,20:59:00
2007/08/04,20:00:00,FC Brussel,1,KVCWes,None,FC Brussel,76,0.0,1.0,False,2007,1,79870,21:16:00
2007/08/04,20:00:00,KRC Genk,290,Cercle,12,KRC Genk,8,1.0,0.0,True,2007,1,79871,20:08:00
2007/08/04,20:00:00,KRC Genk,290,Cercle,12,KRC Genk,21,2.0,0.0,True,2007,1,79871,20:21:00
2007/08/04,20:00:00,KRC Genk,290,Cercle,12,Cercle,24,2.0,1.0,True,2007,1,79871,20:24:00
2007/08/04,20:00:00,KRC Genk,290,Cercle,12,KRC Genk,36,3.0,1.0,True,2007,1,79871,20:36:00
2007/08/04,20:00:00,KSC Lokeren,201,STVV,None,KSC Lokeren,31,1.0,0.0,True,2007,1,79872,20:31:00
2007/08/04,20:00:00,KSC Lokeren,201,STVV,None,STVV,64,1.0,1.0,True,2007,1,79872,21:04:00
2007/08/04,20:00:00,KSC Lokeren,201,STVV,None,KSC Lokeren,73,2.0,1.0,True,2007,1,79872,21:13:00
2007/08/05,18:00:00,Exc. Mouscron,None,Gent,7,Gent,7,0.0,1.0,True,2007,1,79873,18:07:00
2007/08/05,18:00:00,Exc. Mouscron,None,Gent,7,Exc. Mouscron,8,1.0,1.0,True,2007,1,79873,18:08:00
2007/08/05,18:00:00,Exc. Mouscron,None,Gent,7,Gent,15,1.0,2.0,True,2007,1,79873,18:15:00
2007/08/05,18:00:00,Exc. Mouscron,None,Gent,7,Gent,68,1.0,3.0,True,2007,1,79873,19:08:00
2007/08/05,18:00:00,Exc. Mouscron,None,Gent,7,Gent,90,1.0,4.0,True,2007,1,79873,19:30:00
2007/08/05,20:30:00,Zulte Waregem,2159,SL,231,Zulte Waregem,34,1.0,0.0,True,2007,1,79874,21:04:00
2007/08/05,20:30:00,Zulte Waregem,2159,SL,231,SL,37,1.0,1.0,True,2007,1,79874,21:07:00
2007/08/05,20:30:00,Zulte Waregem,2159,SL,231,SL,48,1.0,2.0,True,2007,1,79874,21:18:00
2007/08/05,20:30:00,Zulte Waregem,2159,SL,231,SL,50,1.0,3.0,True,2007,1,79874,21:20:00
2007/08/05,20:30:00,Zulte Waregem,2159,SL,231,SL,83,1.0,4.0,True,2007,1,79874,21:53:00
2007/08/10,20:30:00,KVC Westerlo,867,RCSC,None,KVC Westerlo,11,1.0,0.0,True,2007,2,79875,20:41:00
2007/08/11,18:00:00,KAA Gent,7,Genk,290,KAA Gent,34,1.0,0.0,True,2007,2,79876,18:34:00
2007/08/11,18:00:00,KAA Gent,7,Genk,290,KAA Gent,56,2.0,0.0,True,2007,2,79876,18:56:00
2007/08/11,18:00:00,KAA Gent,7,Genk,290,KAA Gent,67,3.0,0.0,True,2007,2,79876,19:07:00
2007/08/11,18:00:00,KAA Gent,7,Genk,290,KAA Gent,69,4.0,0.0,True,2007,2,79876,19:09:00
2007/08/11,18:00:00,KAA Gent,7,Genk,290,KAA Gent,90,5.0,0.0,True,2007,2,79876,19:30:00
2007/08/11,20:00:00,RSC Anderlecht,35,LOK,801,RSC Anderlecht,79,1.0,0.0,True,2007,2,79877,21:19:00
2007/08/11,20:00:00,Cercle Brugge,12,Zulte,622,Cercle Brugge,4,1.0,0.0,True,2007,2,79878,20:04:00
2007/08/11,20:00:00,Cercle Brugge,12,Zulte,622,Cercle Brugge,89,2.0,0.0,True,2007,2,79878,21:29:00
2007/08/11,20:00:00,RAEC Mons,44,KVM,None,RAEC Mons,52,1.0,0.0,True,2007,2,79879,20:52:00
2007/08/11,20:00:00,RAEC Mons,44,KVM,None,KVM,60,1.0,1.0,True,2007,2,79879,21:00:00
2007/08/11,20:00:00,KSV Roeselare,134,FCVDEH,None,KSV Roeselare,9,1.0,0.0,True,2007,2,79880,20:09:00
2007/08/11,20:00:00,KSV Roeselare,134,FCVDEH,None,KSV Roeselare,44,2.0,0.0,True,2007,2,79880,20:44:00
2007/08/11,20:00:00,KSV Roeselare,134,FCVDEH,None,KSV Roeselare,75,3.0,0.0,True,2007,2,79880,21:15:00
2007/08/11,20:00:00,KSV Roeselare,134,FCVDEH,None,FCVDEH,87,3.0,1.0,True,2007,2,79880,21:27:00
2007/08/11,20:00:00,St-Truidense VV,322,Mous,376,Mous,60,0.0,1.0,True,2007,2,79881,21:00:00
2007/08/11,20:00:00,St-Truidense VV,322,Mous,376,Mous,65,0.0,2.0,True,2007,2,79881,21:05:00
2007/08/11,20:00:00,Standard Luik,16,FCB,253,Standard Luik,11,1.0,0.0,True,2007,2,79882,20:11:00
2007/08/11,20:00:00,Standard Luik,16,FCB,253,Standard Luik,34,2.0,0.0,True,2007,2,79882,20:34:00
2007/08/11,20:00:00,Standard Luik,16,FCB,253,FCB,59,2.0,1.0,True,2007,2,79882,20:59:00
2007/08/11,20:00:00,Standard Luik,16,FCB,253,FCB,65,2.0,1.0,False,2007,2,79882,21:05:00
2007/08/11,20:00:00,Standard Luik,16,FCB,253,Standard Luik,70,3.0,1.0,True,2007,2,79882,21:10:00
2007/08/11,20:00:00,Standard Luik,16,FCB,253,Standard Luik,74,4.0,1.0,True,2007,2,79882,21:14:00
2007/08/12,18:00:00,Germ. Beerschot,155,FCB,253,FCB,35,4.0,1.0,False,2007,2,79883,18:35:00
2007/08/12,18:00:00,Germ. Beerschot,155,FCB,253,FCB,75,0.0,1.0,True,2007,2,79883,19:15:00
2007/08/17,20:30:00,Club Brugge,3,STVV,None,Club Brugge,7,1.0,0.0,True,2007,3,79884,20:37:00
2007/08/17,20:30:00,Club Brugge,3,STVV,None,STVV,19,1.0,1.0,True,2007,3,79884,20:49:00
2007/08/17,20:30:00,Club Brugge,3,STVV,None,STVV,32,1.0,2.0,True,2007,3,79884,21:02:00
2007/08/17,20:30:00,Club Brugge,3,STVV,None,Club Brugge,46,2.0,2.0,True,2007,3,79884,21:16:00
2007/08/17,20:30:00,Club Brugge,3,STVV,None,Club Brugge,70,3.0,2.0,True,2007,3,79884,21:40:00
2007/08/18,18:00:00,FCV Dender EH,1611,RSCA,None,RSCA,11,0.0,1.0,True,2007,3,79885,18:11:00
2007/08/18,18:00:00,FCV Dender EH,1611,RSCA,None,RSCA,17,0.0,2.0,True,2007,3,79885,18:17:00
2007/08/18,18:00:00,FCV Dender EH,1611,RSCA,None,FCV Dender EH,22,1.0,2.0,True,2007,3,79885,18:22:00
2007/08/18,18:00:00,FCV Dender EH,1611,RSCA,None,FCV Dender EH,41,2.0,2.0,True,2007,3,79885,18:41:00
2007/08/18,20:00:00,R Charleroi SC,29,KVM,None,R Charleroi SC,89,1.0,0.0,True,2007,3,79886,21:29:00
2007/08/18,20:00:00,FC Brussel,1,Gent,7,Gent,70,0.0,1.0,True,2007,3,79887,21:10:00
2007/08/18,20:00:00,FC Brussel,1,Gent,7,Gent,89,0.0,2.0,True,2007,3,79887,21:29:00
2007/08/18,20:00:00,Exc. Mouscron,None,RAEC M,44,Exc. Mouscron,9,1.0,0.0,True,2007,3,79890,20:09:00
2007/08/18,20:00:00,Exc. Mouscron,None,RAEC M,44,Exc. Mouscron,30,2.0,0.0,True,2007,3,79890,20:30:00
2007/08/18,20:00:00,Exc. Mouscron,None,RAEC M,44,RAEC M,32,2.0,1.0,True,2007,3,79890,20:32:00
2007/08/18,20:00:00,Exc. Mouscron,None,RAEC M,44,Exc. Mouscron,32,2.0,1.0,False,2007,3,79890,20:32:00
2007/08/18,20:00:00,Exc. Mouscron,None,RAEC M,44,Exc. Mouscron,86,3.0,1.0,True,2007,3,79890,21:26:00
2007/08/18,20:00:00,Zulte Waregem,2159,KVCWes,None,Zulte Waregem,20,1.0,0.0,True,2007,3,79891,20:20:00
2007/08/19,18:00:00,Standard Luik,16,Cercle,12,Standard Luik,2,1.0,0.0,True,2007,3,79892,18:02:00
2007/08/19,18:00:00,Standard Luik,16,Cercle,12,Standard Luik,23,2.0,0.0,True,2007,3,79892,18:23:00
2007/08/19,18:00:00,Standard Luik,16,Cercle,12,Cercle,38,2.0,1.0,True,2007,3,79892,18:38:00
2007/08/19,18:00:00,Standard Luik,16,Cercle,12,Standard Luik,44,3.0,1.0,True,2007,3,79892,18:44:00
2007/08/19,18:00:00,Standard Luik,16,Cercle,12,Standard Luik,56,4.0,1.0,True,2007,3,79892,18:56:00
2007/08/25,18:00:00,Germ. Beerschot,155,Genk,290,Genk,20,0.0,1.0,True,2007,4,79893,18:20:00
2007/08/25,18:00:00,Germ. Beerschot,155,Genk,290,Genk,82,0.0,1.0,False,2007,4,79893,19:22:00
2007/08/25,18:00:00,Germ. Beerschot,155,Genk,290,Germ. Beerschot,89,1.0,2.0,True,2007,4,79893,19:29:00
2007/08/25,18:00:00,Germ. Beerschot,155,Genk,290,Genk,89,1.0,2.0,True,2007,4,79893,19:29:00
2007/08/25,20:00:00,RSC Anderlecht,35,FCB,253,RSC Anderlecht,15,1.0,0.0,True,2007,4,79894,20:15:00
2007/08/25,20:00:00,RSC Anderlecht,35,FCB,253,RSC Anderlecht,17,2.0,0.0,True,2007,4,79894,20:17:00
2007/08/25,20:00:00,RSC Anderlecht,35,FCB,253,RSC Anderlecht,89,3.0,0.0,True,2007,4,79894,21:29:00
